pH,Temperature,Turbidity,Dissolved_Oxygen,,,,,,,,,,,,,,,,,,,,,,
7.3,9.4,10.9,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.4,11.9,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.4,12.2,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.4,11.3,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.4,11.2,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.4,11.6,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.4,11,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.4,11.8,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.4,10.7,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.4,11,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.4,11.6,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.4,10.8,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.4,10.7,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,12.4,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,10.4,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,11,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,11.9,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,12,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,11.4,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,10.5,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,12.3,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,11.2,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10.9,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,8,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,11.4,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,11.5,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,11.3,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10.3,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10.4,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10.3,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.1,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.4,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.5,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.6,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.5,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.4,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.6,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.8,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.4,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10.5,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10.5,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10.4,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10.2,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,9.7,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10.4,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10.8,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,11,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10.5,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,11.3,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,9.7,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,10.2,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,12.6,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,12.6,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,12.6,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,11,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,12.3,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,11.5,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,11.2,11.1,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,12.7,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,12.3,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,12.6,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.4,11.8,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.4,11.6,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.4,12.1,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.4,12.3,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.4,13,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.4,11.1,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.4,13,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.4,12.5,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,11.7,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,12,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,12,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,12.7,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,12.5,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,13.1,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,13.3,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,12.8,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,11.7,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,12.6,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,12,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.3,12.7,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,13.5,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,13.5,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,12.8,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,11.3,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,12.5,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,11.7,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10.5,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,11.4,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,11.5,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,11,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10.6,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10.6,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10.5,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,9.6,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,11.1,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10.5,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10.7,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10.4,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10.3,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,9.6,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,9.1,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10.1,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,11.3,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,12,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10.7,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10.1,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,11.1,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,9.6,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10.3,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.5,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.7,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.3,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.9,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.7,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.6,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.8,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,10.1,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,9.7,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,10.5,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,9.3,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,9.7,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,8.5,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,8.6,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,8.9,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,9.3,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,7.3,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,8.4,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,8.9,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,7.4,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,8.5,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,8.9,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,8.9,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,9.9,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,10.8,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,9.3,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,8.7,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,8.1,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,8.8,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,9.2,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,9.1,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,9.9,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,9.6,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,9.4,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,8.9,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.9,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.4,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.7,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.5,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.1,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.3,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.6,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.5,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.2,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.6,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.9,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.2,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.9,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,11.5,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.5,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.7,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.7,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,11,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,11.6,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,11.3,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,11,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.3,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,11.1,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,11.5,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,12,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9,11,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9,10.4,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9,11.3,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9,11.4,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,10.9,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9,10.9,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,10.2,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,10.6,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,11,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,10.8,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,10.1,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,11.1,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,9.9,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,9.1,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,8.6,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.2,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.7,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.8,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.7,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.8,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.8,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.7,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.4,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.2,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.9,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.7,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.3,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.6,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.2,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.3,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9,10.4,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9,12,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9,11.2,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9,12,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9,10.7,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9,11.4,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9,12.9,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9,11.7,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9,10.5,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9,11,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9,9.6,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,8.9,12.7,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,8.9,10.2,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,8.9,10.8,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,8.9,9.8,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,8.9,8.7,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,8.9,9.2,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,8.9,8.4,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,8.9,8.8,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,8.9,9,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,8.9,8.9,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,8.9,8.2,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,8.9,8.5,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,8.9,8.5,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,8.9,8,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,8.9,8.6,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9,8.3,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9,7.7,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9,9,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9,7.2,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9,7.9,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,7.9,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,8.4,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,8.6,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,8,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,8.5,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.2,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.1,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.3,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,8.3,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,8.2,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.4,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.2,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.2,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.7,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.7,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.9,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.8,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.7,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.9,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,11.4,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.7,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,11.1,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.8,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,11.4,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,11.8,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,11.8,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,12,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,12,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,12.4,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9,11.7,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9,13,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9,12.4,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9,12.5,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9,11.8,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9,12.8,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9,11.4,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9,12.6,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9,12.7,11.2,,,,,,,,,,,,,,,,,,,,,,
7.3,9,13,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,12.5,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,12.4,11.3,,,,,,,,,,,,,,,,,,,,,,
7.4,9,11.3,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,12.4,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,10.5,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,10.2,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,11.5,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9,11.4,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.6,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.7,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.6,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.8,11.3,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.8,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.6,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,11.2,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.1,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,9.8,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,10.2,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,9.9,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,9.9,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,9.6,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9.2,8.9,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9.1,10.6,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9.1,9.9,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.3,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,10.4,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9.1,10.5,11.4,,,,,,,,,,,,,,,,,,,,,,
7.3,9.1,11,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9.1,13.9,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9.1,12.6,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9.1,13.5,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9.1,14.2,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9.1,18.8,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9.1,14.8,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9.1,12,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9.1,12.4,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9.1,12.4,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9.1,12.7,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9,11.9,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9,13.5,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9,13.5,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9,11.2,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9,11.2,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9,10.4,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9,10.5,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9,10.8,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9,10.1,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9.1,10.1,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9.1,9.1,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9.1,10.2,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9.1,9,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9.1,9.4,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9.1,9.5,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9.1,9.8,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9.1,8.2,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,10.1,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,10.1,11.4,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,10.2,11.3,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,9.3,11.3,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,9.4,11.3,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,9.7,11.3,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,10.2,11.3,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,10.5,11.3,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,10.2,11.3,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,10,11.3,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,11.1,11.3,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,10.8,11.3,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,10.6,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,10.8,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,10.4,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,10.3,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,10.4,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,10.7,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,11.4,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,10.7,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,10.5,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,10.9,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,11.4,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,10.7,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,9.9,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,12,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,10.7,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,10.6,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,10.8,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,11.4,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,11.3,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,10.9,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,10.9,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,11,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,11.2,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,11.1,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.2,10.2,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.1,12.3,11.2,,,,,,,,,,,,,,,,,,,,,,
7.4,9.1,12.7,11.2,,,,,,,,,,,,,,,,,,,,,,
